tier,rank,leaguePoints,wins,losses,veteran,inactive,freshBlood,wins_SD,losses_SD
PLATINUM,II,32,142,137,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,91,141,138,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,42,130,128,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,91,113,103,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,18,61,43,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,59,55,34,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,71,9,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,20,1,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,47,38,32,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,48,42,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,22,16,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,76,234,243,False,False,False,Between 1 SD and Mean/34%,> Between +1 and +2 SD/13.5%
PLATINUM,II,69,104,123,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
PLATINUM,II,40,23,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,95,84,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,74,35,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,93,4,2,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,3,126,111,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,40,139,142,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,94,164,138,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,86,40,53,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,5,32,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,45,39,32,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,2,112,108,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,62,193,176,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,54,58,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,94,22,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,36,3,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,14,126,120,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
PLATINUM,II,85,31,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,98,336,324,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,II,11,5,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,42,47,41,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,57,22,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,90,97,96,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,85,105,101,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,8,17,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,64,165,160,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,3,216,193,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,32,6,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,82,219,202,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,90,153,129,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,4,2,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,67,29,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,14,30,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,31,18,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,5,134,128,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,87,30,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,33,233,230,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,68,19,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,6,48,34,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,77,70,82,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,81,51,43,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,4,69,68,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,23,7,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,60,35,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,79,4,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,35,45,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,72,17,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,65,81,67,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,58,248,242,False,False,False,Between 1 SD and Mean/34%,> Between +1 and +2 SD/13.5%
PLATINUM,II,14,65,63,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,55,301,302,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,II,0,115,108,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,99,44,40,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,10,43,49,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,62,88,95,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,36,120,112,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,27,8,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,71,10,10,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,84,49,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,87,160,147,False,False,True,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,52,6,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,57,9,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,68,6,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,52,447,438,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
PLATINUM,II,83,176,167,False,False,True,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,17,54,50,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,54,15,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,41,139,127,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,36,130,121,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,65,7,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,31,53,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,21,188,193,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,92,54,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,42,4,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,50,151,127,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,93,7,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,85,64,55,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,1,28,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,64,38,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,86,166,140,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,27,7,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,78,48,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,42,106,98,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,3,118,111,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,72,10,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,53,35,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,25,44,34,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,17,41,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,69,4,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,33,32,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,31,324,318,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,II,86,72,83,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,92,302,298,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,II,15,270,279,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,II,89,96,79,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,30,21,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,56,5,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,47,18,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,68,97,108,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,58,235,235,False,False,True,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,76,31,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,30,63,57,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,54,29,26,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,11,171,162,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,11,78,66,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,2,105,105,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,13,7,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,48,13,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,13,163,153,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,70,61,57,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,20,71,65,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,28,42,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,46,19,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,88,104,80,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,94,6,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,4,41,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,27,523,506,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
PLATINUM,II,52,220,210,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,II,36,52,49,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,71,10,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,6,6,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,36,46,42,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,40,12,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,54,83,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,97,26,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,II,53,30,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,73,30,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,9,3,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,23,30,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,80,7,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,27,37,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,40,180,179,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,33,64,58,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,34,158,166,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,68,104,117,False,False,False,Between Mean and -1 SD/34%,> -1 SD/13.5%
PLATINUM,III,44,33,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,35,55,48,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,53,7,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,13,170,159,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,38,201,208,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,48,57,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,51,4,1,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,27,101,91,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,78,29,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,35,56,71,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,68,15,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,73,5,2,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,40,110,98,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,1,62,66,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,21,223,221,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,14,34,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,17,26,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,52,24,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,96,14,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,44,114,106,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,30,248,237,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,96,143,128,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,16,2,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,56,344,330,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,III,98,103,91,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,52,98,102,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,99,38,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,46,12,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,68,6,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,40,2,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,59,52,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,95,60,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,84,13,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,3,107,102,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,54,5,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,76,34,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,84,99,88,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,43,36,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,59,7,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,23,30,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,36,168,160,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,36,72,68,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,68,76,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,28,66,51,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,47,12,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,72,79,71,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,17,28,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,67,9,21,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,22,14,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,61,6,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,66,56,25,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,19,63,68,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,36,282,275,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,III,0,22,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,35,346,349,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,III,60,36,42,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,28,6,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,62,27,41,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,36,23,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,33,292,267,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,III,28,2,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,3,17,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,92,26,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,0,145,138,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
PLATINUM,III,82,5,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,96,22,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
PLATINUM,III,76,298,296,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
PLATINUM,III,39,36,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
